Unnamed: 0,images_path,masks_path
20629,d:\s3_dataset_entire\S3_entire-dataset\1698238095_c166577e799a4e63aa82e199580529d9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698238095_c166577e799a4e63aa82e199580529d9\mask\mask.png
20633,d:\s3_dataset_entire\S3_entire-dataset\1700222093_a18d29caec4f47e69c3d70a146b17462\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700222093_a18d29caec4f47e69c3d70a146b17462\mask\mask.png
20652,d:\s3_dataset_entire\S3_entire-dataset\1712134283_3120e4debe334b4a98f03b71ab49a5a5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1712134283_3120e4debe334b4a98f03b71ab49a5a5\mask\mask.png
20655,d:\s3_dataset_entire\S3_entire-dataset\1705476653_15d6c1ce47484d1d8d640ce22767503f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705476653_15d6c1ce47484d1d8d640ce22767503f\mask\mask.png
20658,d:\s3_dataset_entire\S3_entire-dataset\1702984874_f8d6ee15d37f43afb3b83add9360f690\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702984874_f8d6ee15d37f43afb3b83add9360f690\mask\mask.png
20659,d:\s3_dataset_entire\S3_entire-dataset\1704261802_817b3bc3c7af485bba47254d6f6f87bb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704261802_817b3bc3c7af485bba47254d6f6f87bb\mask\mask.png
20660,d:\s3_dataset_entire\S3_entire-dataset\1701085090_aae2e49a2ea24591953350ae7a8db11c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701085090_aae2e49a2ea24591953350ae7a8db11c\mask\mask.png
20662,d:\s3_dataset_entire\S3_entire-dataset\1702985185_94de81cf189a4a2790bcdcd5c849f72e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702985185_94de81cf189a4a2790bcdcd5c849f72e\mask\mask.png
20669,d:\s3_dataset_entire\S3_entire-dataset\1689346966_dfb41cd676714c848e848fac71f9c310\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689346966_dfb41cd676714c848e848fac71f9c310\mask\mask.png
20672,d:\s3_dataset_entire\S3_entire-dataset\1706185221_98d653b8d9844d288650d31c3242b74b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706185221_98d653b8d9844d288650d31c3242b74b\mask\mask.png
20682,d:\s3_dataset_entire\S3_entire-dataset\1695032320_0b3d5f9c51eb4084984375328eb49cfe\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1695032320_0b3d5f9c51eb4084984375328eb49cfe\mask\mask.png
20685,d:\s3_dataset_entire\S3_entire-dataset\1715681240_9af08731889c486ab299f0b1015bf8ac\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1715681240_9af08731889c486ab299f0b1015bf8ac\mask\mask.png
20687,d:\s3_dataset_entire\S3_entire-dataset\1706535388_f3249fadc85a4d339c308663c880d866\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706535388_f3249fadc85a4d339c308663c880d866\mask\mask.png
20688,d:\s3_dataset_entire\S3_entire-dataset\1704373624_a653bed141634478b73c04f4d47482c8\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704373624_a653bed141634478b73c04f4d47482c8\mask\mask.png
20692,d:\s3_dataset_entire\S3_entire-dataset\1705915124_55fb4cbb460e4be3976e1c2dda2311d9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705915124_55fb4cbb460e4be3976e1c2dda2311d9\mask\mask.png
20697,d:\s3_dataset_entire\S3_entire-dataset\1692972990_73c20f5582a24904814c07552da1b35e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1692972990_73c20f5582a24904814c07552da1b35e\mask\mask.png
20703,d:\s3_dataset_entire\S3_entire-dataset\1703679910_c1dd16d876944b1ca4edf67c2826d986\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703679910_c1dd16d876944b1ca4edf67c2826d986\mask\mask.png
20704,d:\s3_dataset_entire\S3_entire-dataset\1702380077_af112f97e80c44499e7d2d086f4f3b4e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702380077_af112f97e80c44499e7d2d086f4f3b4e\mask\mask.png
20709,d:\s3_dataset_entire\S3_entire-dataset\1703587234_c271480dbcb4486ca273cce6f94ab546\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703587234_c271480dbcb4486ca273cce6f94ab546\mask\mask.png
20713,d:\s3_dataset_entire\S3_entire-dataset\1693928366_d21861c23a6245f9a7f81241511b0863\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1693928366_d21861c23a6245f9a7f81241511b0863\mask\mask.png
20714,d:\s3_dataset_entire\S3_entire-dataset\1703852558_bd6c3b648d774e6997ded7cb27de2842\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703852558_bd6c3b648d774e6997ded7cb27de2842\mask\mask.png
20721,d:\s3_dataset_entire\S3_entire-dataset\1709712784_324b255753474bbf8a77df8dc1773cb5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709712784_324b255753474bbf8a77df8dc1773cb5\mask\mask.png
20722,d:\s3_dataset_entire\S3_entire-dataset\1706539404_41ee0f6041ad4a23a9ad90e1e13b8b32\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706539404_41ee0f6041ad4a23a9ad90e1e13b8b32\mask\mask.png
20723,d:\s3_dataset_entire\S3_entire-dataset\1702627965_bd76c170b6454ab6b36582a7586c8384\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702627965_bd76c170b6454ab6b36582a7586c8384\mask\mask.png
20729,d:\s3_dataset_entire\S3_entire-dataset\1706021166_f899f2e508fa4a64acb10405c9864dce\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1706021166_f899f2e508fa4a64acb10405c9864dce\mask\mask.png
20731,d:\s3_dataset_entire\S3_entire-dataset\1698933648_57c5fb06693b41428e7075f7eed4627e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698933648_57c5fb06693b41428e7075f7eed4627e\mask\mask.png
20737,d:\s3_dataset_entire\S3_entire-dataset\1697208018_92a56484fe874ad1b80e030eab0d597a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697208018_92a56484fe874ad1b80e030eab0d597a\mask\mask.png
20738,d:\s3_dataset_entire\S3_entire-dataset\1709647125_35169923f6674da489b792c2e5d13d84\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709647125_35169923f6674da489b792c2e5d13d84\mask\mask.png
20740,d:\s3_dataset_entire\S3_entire-dataset\1698777896_1669d3d79ca2496cb7828e4f6bdb7a69\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698777896_1669d3d79ca2496cb7828e4f6bdb7a69\mask\mask.png
20744,d:\s3_dataset_entire\S3_entire-dataset\1689593275_1b9f8bc405374ff992c537e306d6af60\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689593275_1b9f8bc405374ff992c537e306d6af60\mask\mask.png
20752,d:\s3_dataset_entire\S3_entire-dataset\1697454512_629a5bd3ad9a4c82b6e8acdff3acdf5b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697454512_629a5bd3ad9a4c82b6e8acdff3acdf5b\mask\mask.png
20753,d:\s3_dataset_entire\S3_entire-dataset\1704702877_d5b35f369a0a439bbf52ebb72d9f6c95\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704702877_d5b35f369a0a439bbf52ebb72d9f6c95\mask\mask.png
20759,d:\s3_dataset_entire\S3_entire-dataset\1701862235_b37872be6270449baa0cd4117da756dd\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701862235_b37872be6270449baa0cd4117da756dd\mask\mask.png
20760,d:\s3_dataset_entire\S3_entire-dataset\1710081676_1b728679cab4417b929ed650bc582fce\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1710081676_1b728679cab4417b929ed650bc582fce\mask\mask.png
20762,d:\s3_dataset_entire\S3_entire-dataset\1701079578_ca3c0dcf0e084768b0c118473e69d553\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701079578_ca3c0dcf0e084768b0c118473e69d553\mask\mask.png
20763,d:\s3_dataset_entire\S3_entire-dataset\1702539528_86f28061510548e18113990284346112\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702539528_86f28061510548e18113990284346112\mask\mask.png
20765,d:\s3_dataset_entire\S3_entire-dataset\1697439206_7a4a5276b3bb46c58a3b888b41d65908\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697439206_7a4a5276b3bb46c58a3b888b41d65908\mask\mask.png
20766,d:\s3_dataset_entire\S3_entire-dataset\1703518317_cbe3d2573390402bbc86dccd74ec2072\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703518317_cbe3d2573390402bbc86dccd74ec2072\mask\mask.png
20769,d:\s3_dataset_entire\S3_entire-dataset\1708438001_f5c9f1e74d984110aaa98473be990d19\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708438001_f5c9f1e74d984110aaa98473be990d19\mask\mask.png
20772,d:\s3_dataset_entire\S3_entire-dataset\1689600738_20eca5a0cec64175aacd9f790d3e23ee\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689600738_20eca5a0cec64175aacd9f790d3e23ee\mask\mask.png
20778,d:\s3_dataset_entire\S3_entire-dataset\1698215065_81289fca010943d1bcad727caf13e59a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698215065_81289fca010943d1bcad727caf13e59a\mask\mask.png
20781,d:\s3_dataset_entire\S3_entire-dataset\1707386346_f2f64eb408ab469abb474b8474cd6ce6\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707386346_f2f64eb408ab469abb474b8474cd6ce6\mask\mask.png
20782,d:\s3_dataset_entire\S3_entire-dataset\1702537628_2b99e80283c34747889bda3473753a9f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702537628_2b99e80283c34747889bda3473753a9f\mask\mask.png
20786,d:\s3_dataset_entire\S3_entire-dataset\1701768423_1dbf0d95c2824ec685aeafe16abbe46d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701768423_1dbf0d95c2824ec685aeafe16abbe46d\mask\mask.png
20787,d:\s3_dataset_entire\S3_entire-dataset\1697454129_b4758cb66f3944d2b40d4ba7a92da22f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697454129_b4758cb66f3944d2b40d4ba7a92da22f\mask\mask.png
20789,d:\s3_dataset_entire\S3_entire-dataset\1701777281_de4718c65257461ab98328053967a24a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701777281_de4718c65257461ab98328053967a24a\mask\mask.png
20799,d:\s3_dataset_entire\S3_entire-dataset\1703827108_1bb1d3858f764ee191f3417e881e7f94\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703827108_1bb1d3858f764ee191f3417e881e7f94\mask\mask.png
20800,d:\s3_dataset_entire\S3_entire-dataset\1700694258_7c21580c58a14beaa5724078f08a1b46\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700694258_7c21580c58a14beaa5724078f08a1b46\mask\mask.png
20801,d:\s3_dataset_entire\S3_entire-dataset\1707119170_5c0b38fe26394ee1b91b746e92a8847d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707119170_5c0b38fe26394ee1b91b746e92a8847d\mask\mask.png
20805,d:\s3_dataset_entire\S3_entire-dataset\1709295951_77b79228be6e469495a8ba3b5651ade3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709295951_77b79228be6e469495a8ba3b5651ade3\mask\mask.png
20808,d:\s3_dataset_entire\S3_entire-dataset\1707743885_c867d7798f234109bf3700d58d29e0f6\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707743885_c867d7798f234109bf3700d58d29e0f6\mask\mask.png
20809,d:\s3_dataset_entire\S3_entire-dataset\1697620389_f3b430fbd20f49d5a561423f2e8db52e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697620389_f3b430fbd20f49d5a561423f2e8db52e\mask\mask.png
20810,d:\s3_dataset_entire\S3_entire-dataset\1702290176_2630370a2ff74b91838bf0f11e8de230\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702290176_2630370a2ff74b91838bf0f11e8de230\mask\mask.png
20813,d:\s3_dataset_entire\S3_entire-dataset\1714401497_b51e4ae8b5cc41e4821550960862eaad\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1714401497_b51e4ae8b5cc41e4821550960862eaad\mask\mask.png
20818,d:\s3_dataset_entire\S3_entire-dataset\1702367292_572b5dcd55b04965b8b6ff00b3f5be77\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702367292_572b5dcd55b04965b8b6ff00b3f5be77\mask\mask.png
20821,d:\s3_dataset_entire\S3_entire-dataset\1708612249_a3af0cf58b7947528188db63bcac5208\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708612249_a3af0cf58b7947528188db63bcac5208\mask\mask.png
20822,d:\s3_dataset_entire\S3_entire-dataset\1703150997_7a54437f30f547779e2e9becc6e61b44\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703150997_7a54437f30f547779e2e9becc6e61b44\mask\mask.png
20824,d:\s3_dataset_entire\S3_entire-dataset\1701843331_41f20ae248624717b5e0d1a3a4bcc82b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701843331_41f20ae248624717b5e0d1a3a4bcc82b\mask\mask.png
20829,d:\s3_dataset_entire\S3_entire-dataset\1698052407_04d6125b55554d7492577710c98b8f73\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1698052407_04d6125b55554d7492577710c98b8f73\mask\mask.png
20830,d:\s3_dataset_entire\S3_entire-dataset\1697462069_53833b7dd837432c851ba55ee4a6553c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697462069_53833b7dd837432c851ba55ee4a6553c\mask\mask.png
20834,d:\s3_dataset_entire\S3_entire-dataset\1705570040_850273aa07004423bb26dd1bdb6057d6\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705570040_850273aa07004423bb26dd1bdb6057d6\mask\mask.png
20835,d:\s3_dataset_entire\S3_entire-dataset\1705579165_31a74893982d46c49efa5657f1d161c1\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705579165_31a74893982d46c49efa5657f1d161c1\mask\mask.png
20837,d:\s3_dataset_entire\S3_entire-dataset\1700222519_423fa750ea094de7b398cfe1a0d90c4f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700222519_423fa750ea094de7b398cfe1a0d90c4f\mask\mask.png
20843,d:\s3_dataset_entire\S3_entire-dataset\1692958013_b318470a71e74d8daac4c006064b1ab5\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1692958013_b318470a71e74d8daac4c006064b1ab5\mask\mask.png
20851,d:\s3_dataset_entire\S3_entire-dataset\1703075602_752db0e581e246dbac7023ad023d60bb\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703075602_752db0e581e246dbac7023ad023d60bb\mask\mask.png
20861,d:\s3_dataset_entire\S3_entire-dataset\1709287518_7efc2ba1b72845f1846ea10208888283\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709287518_7efc2ba1b72845f1846ea10208888283\mask\mask.png
20863,d:\s3_dataset_entire\S3_entire-dataset\1702923904_41b41feacd3249cf8339499878cba4d8\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702923904_41b41feacd3249cf8339499878cba4d8\mask\mask.png
20864,d:\s3_dataset_entire\S3_entire-dataset\1699390116_1e7579bee6ea4bc0accdc165c6608530\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699390116_1e7579bee6ea4bc0accdc165c6608530\mask\mask.png
20867,d:\s3_dataset_entire\S3_entire-dataset\1702381935_bdb60fd2cb664100b17ec7e51fa755e6\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702381935_bdb60fd2cb664100b17ec7e51fa755e6\mask\mask.png
20868,d:\s3_dataset_entire\S3_entire-dataset\1711527867_431e8b1be3c04c33b3f1ab6dd33d2bb7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1711527867_431e8b1be3c04c33b3f1ab6dd33d2bb7\mask\mask.png
20869,d:\s3_dataset_entire\S3_entire-dataset\1704272925_1afac8683cf449b7b54e4135d8bfd8b4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704272925_1afac8683cf449b7b54e4135d8bfd8b4\mask\mask.png
20875,d:\s3_dataset_entire\S3_entire-dataset\1692815077_9d3fc60e5f2341a6bd299158f5787c5c\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1692815077_9d3fc60e5f2341a6bd299158f5787c5c\mask\mask.png
20878,d:\s3_dataset_entire\S3_entire-dataset\1705489967_d858afd0648e43719a7a4cc43e0783a2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1705489967_d858afd0648e43719a7a4cc43e0783a2\mask\mask.png
20883,d:\s3_dataset_entire\S3_entire-dataset\1703311468_6869cf9e72a34f4fb5ce3fdb054f5e10\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703311468_6869cf9e72a34f4fb5ce3fdb054f5e10\mask\mask.png
20891,d:\s3_dataset_entire\S3_entire-dataset\1704554859_a006b1c576234a27837db666a9f9a42f\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704554859_a006b1c576234a27837db666a9f9a42f\mask\mask.png
20893,d:\s3_dataset_entire\S3_entire-dataset\1708939485_bad67c4a98534aa498a362257613b5f9\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708939485_bad67c4a98534aa498a362257613b5f9\mask\mask.png
20896,d:\s3_dataset_entire\S3_entire-dataset\1708349517_afb8fa646add4528ab61dc591534b0a7\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1708349517_afb8fa646add4528ab61dc591534b0a7\mask\mask.png
20898,d:\s3_dataset_entire\S3_entire-dataset\1697114828_36ff8ff31e214e16945987af9f39bf74\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697114828_36ff8ff31e214e16945987af9f39bf74\mask\mask.png
20899,d:\s3_dataset_entire\S3_entire-dataset\1713415506_a528d29d7f924298b17dfa87e9a787f8\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1713415506_a528d29d7f924298b17dfa87e9a787f8\mask\mask.png
20901,d:\s3_dataset_entire\S3_entire-dataset\1700824555_4864f20e906e4b3b9e59c1094dd0b30d\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700824555_4864f20e906e4b3b9e59c1094dd0b30d\mask\mask.png
20910,d:\s3_dataset_entire\S3_entire-dataset\1701858819_68b42cb2055e4cb49afb545733088a08\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701858819_68b42cb2055e4cb49afb545733088a08\mask\mask.png
20911,d:\s3_dataset_entire\S3_entire-dataset\1702902258_55c2484000064e9db14d55fc9045c3af\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702902258_55c2484000064e9db14d55fc9045c3af\mask\mask.png
20920,d:\s3_dataset_entire\S3_entire-dataset\1700565146_a934da9d74144be9b6492a7e405dffa3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1700565146_a934da9d74144be9b6492a7e405dffa3\mask\mask.png
20925,d:\s3_dataset_entire\S3_entire-dataset\1703593311_756d4b3ae91e41949984115dc9417489\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1703593311_756d4b3ae91e41949984115dc9417489\mask\mask.png
20929,d:\s3_dataset_entire\S3_entire-dataset\1689343922_dcb1d70d89284162b253f34851bfc676\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1689343922_dcb1d70d89284162b253f34851bfc676\mask\mask.png
20936,d:\s3_dataset_entire\S3_entire-dataset\1702925037_a3e2c9f9855f40fdaa89776cf3ca21c2\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702925037_a3e2c9f9855f40fdaa89776cf3ca21c2\mask\mask.png
20937,d:\s3_dataset_entire\S3_entire-dataset\1699357046_5240619009d04f04ad4fd805c6b931ee\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1699357046_5240619009d04f04ad4fd805c6b931ee\mask\mask.png
20945,d:\s3_dataset_entire\S3_entire-dataset\1702320489_6f21ebdf16db47369d5f3431e756dc01\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702320489_6f21ebdf16db47369d5f3431e756dc01\mask\mask.png
20949,d:\s3_dataset_entire\S3_entire-dataset\1704220283_68cd3f4dc3e84c22a3a84bc1060d6b7e\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1704220283_68cd3f4dc3e84c22a3a84bc1060d6b7e\mask\mask.png
20950,d:\s3_dataset_entire\S3_entire-dataset\1702065964_3d394305ed58419f9385e57f4d335029\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702065964_3d394305ed58419f9385e57f4d335029\mask\mask.png
20956,d:\s3_dataset_entire\S3_entire-dataset\1702384949_be92cebfb08d44a4857ede361d4d1308\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702384949_be92cebfb08d44a4857ede361d4d1308\mask\mask.png
20962,d:\s3_dataset_entire\S3_entire-dataset\1702384082_c7a8caf5ed8e4328ae7e01912074b5a3\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702384082_c7a8caf5ed8e4328ae7e01912074b5a3\mask\mask.png
20965,d:\s3_dataset_entire\S3_entire-dataset\1701849173_68ae43a9a6764612bce836a2686c99fe\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1701849173_68ae43a9a6764612bce836a2686c99fe\mask\mask.png
20967,d:\s3_dataset_entire\S3_entire-dataset\1709721511_dcb960cad72547c3ae6c259731cd486a\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709721511_dcb960cad72547c3ae6c259731cd486a\mask\mask.png
20968,d:\s3_dataset_entire\S3_entire-dataset\1697466575_b3479ecf6512478a826c23fbe2cf8b40\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1697466575_b3479ecf6512478a826c23fbe2cf8b40\mask\mask.png
20985,d:\s3_dataset_entire\S3_entire-dataset\1702993870_685daa0ec58d4182a58581a6922def8b\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1702993870_685daa0ec58d4182a58581a6922def8b\mask\mask.png
20990,d:\s3_dataset_entire\S3_entire-dataset\1709627812_827c80f46970443382cf98af843f71c4\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1709627812_827c80f46970443382cf98af843f71c4\mask\mask.png
20992,d:\s3_dataset_entire\S3_entire-dataset\1707834205_02797e9f254f403c800d792610dbee93\composite\composite.png,d:\s3_dataset_entire\S3_entire-dataset\1707834205_02797e9f254f403c800d792610dbee93\mask\mask.png
